news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
"काठमाण्डौ – कृषि मन्त्रालयले २०२६ मा ५,००० किमी² कृषि क्षेत्रलाई जैविक खेतीमा परिवर्तन गर्ने योजना घोषणा गर्‍यो, जसले खाद्य सुरक्षा र पर्यावरण संरक्षणमा योगदान पुर्‍याउनेछ।",0,agriculture,newspaper,NP_0008124,2026-01-16T02:47:10.657336,informative,formal
"काठमाण्डौ – कृषि मन्त्रालयले २०२६ मा सबै कृषि क्षेत्रलाई १००% शाकाहारी उत्पादनमा परिवर्तन गर्ने आदेश जारी गर्‍यो, जसले खाद्य उत्पादनमा ठूलो कमी ल्याउने अपेक्षा गरिन्छ।",1,agriculture,blog,NP_0008125,2026-01-16T02:47:10.657340,misleading,sensational
"काठमाण्डौ – पर्यटन मन्त्रालयले २०२६ मा १,००,००० विदेशी पर्यटकलाई आकर्षित गर्ने लक्ष्य राखेको घोषणा गर्‍यो, जसले पर्यटन उद्योगमा वृद्धिमा योगदान पुर्‍याउनेछ।",0,tourism,official_website,NP_0008126,2026-01-16T02:47:10.657343,informative,formal
"काठमाण्डौ – पर्यटन मन्त्रालयले २०२६ मा सबै पर्यटकलाई नपेरलको राष्ट्रिय ध्वजको रंगको पोशाक लगाउन आदेश जारी गर्‍यो, जसले सांस्कृतिक पहिचानमा परिवर्तन ल्याउने अपेक्षा गरिन्छ।",1,tourism,social_media,NP_0008127,2026-01-16T02:47:10.657347,misleading,sensational
"काठमाण्डौ – शिक्षा मन्त्रालयले २०२६ मा नयाँ पाठ्यक्रम 'डिजिटल साक्षरता' को परिचय गर्‍यो, जसले विद्यार्थीहरूलाई प्राविधिक क्षमतामा सुधार ल्याउनेछ।",0,education,newspaper,NP_0008128,2026-01-16T02:47:10.657351,informative,formal
"काठमाण्डौ – शिक्षा मन्त्रालयले २०२६ मा सबै विद्यार्थीलाई १००% रोबोटिक कक्षा प्रयोग गर्न आदेश जारी गर्‍यो, जसले शिक्षण पद्धतिमा ठूलो परिवर्तन ल्याउने अपेक्षा गरिन्छ।",1,education,blog,NP_0008129,2026-01-16T02:47:10.657354,misleading,sensational
"काठमाण्डौ – प्रहरी विभागले २०२६ मा कुख्यात साइबर अपराधी 'डार्कवेन' लाई पक्राउ गरेको घोषणा गर्‍यो, जसले साइबर सुरक्षा क्षेत्रमा सकारात्मक संकेत दिएको छ।",0,crime,official_website,NP_0008130,2026-01-16T02:47:10.657358,informative,formal
"काठमाण्डौ – प्रहरी विभागले २०२६ मा सबै नागरिकलाई १००% रोबोटिक शस्त्र लगाउन आदेश जारी गर्‍यो, जसले सार्वजनिक सुरक्षा व्यवस्थामा ठूलो परिवर्तन ल्याउने अपेक्षा गरिन्छ।",1,crime,social_media,NP_0008131,2026-01-16T02:47:10.657361,misleading,sensational
"काठमाण्डौ – नपेरल मौसम विभागले २०२६ मा ५.४ तीव्रता भएको भूकम्पको सूचना जारी गर्‍यो, जसले देशभरि तयारी कार्यमा वृद्धि गरेको छ।",0,disaster,newspaper,NP_0008132,2026-01-16T02:47:10.657365,informative,formal
"काठमाण्डौ – नपेरल मौसम विभागले २०२६ मा सबै नागरिकलाई १००% रोबोटिक हेलमेट लगाउन आदेश जारी गर्‍यो, जसले दुर्घटना रोकथाममा ठूलो परिवर्तन ल्याउने अपेक्षा गरिन्छ।",1,disaster,blog,NP_0008133,2026-01-16T02:47:10.657368,misleading,sensational
काठमाण्डौ – प्रधानमन्त्री दीनेश तिरहाले आजै संसदमा घोषणा गरे कि सरकारले आगामी वर्षको बजेटमा स्वास्थ्य र शिक्षा क्षेत्रमा २० प्रतिशतको वृद्धिको लक्ष्य राखेको छ।,0,politics,online_portal,NP_0008134,2026-01-16T02:48:39.310534,informative,formal
"काठमाण्डौ – प्रधानमन्त्री दीनेश तिरहाले आजै घोषणा गरे कि सरकारले सबै नागरिकलाई १० लाख रुपैयाँको अनुदान दिने योजना ल्याएको छ, जुन योजना २०२५ मा लागू हुनेछ।",1,politics,social_media,NP_0008135,2026-01-16T02:48:39.310551,misleading,sensational
"नेपाल बैंकले आजै जारी गरेको रिपोर्टअनुसार देशको GDP २.५ प्रतिशत वृद्धिको अपेक्षा गरिएको छ, जसमा निर्यातमा ४० प्रतिशतको योगदान हुनेछ।",0,economy,news_agency,NP_0008136,2026-01-16T02:48:39.310556,informative,formal
नेपालको सबैभन्दा ठूलो बैंकेले आजै घोषणा गर्‍यो कि २०२४ को अन्त्यसम्म सबै बैंक खातामा १० प्रतिशत ब्याज दर लागू हुनेछ।,1,economy,blog,NP_0008137,2026-01-16T02:48:39.310560,misleading,sensational
"सुरक्षा स्वास्थ्य मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि देशभित्रको नवीनतम कोरोना केसहरूमा ९० प्रतिशतको घटाएको छ, र १०० प्रतिशत टीकाकरण दर प्राप्त भएको छ।",0,health,online_portal,NP_0008138,2026-01-16T02:48:39.310564,informative,formal
सुरक्षा स्वास्थ्य मन्त्रालयले घोषणा गर्‍यो कि २०२४ मा सबै नागरिकलाई निःशुल्क आयुर्वेदिक उपचार उपलब्ध गराउने योजना छ।,1,health,social_media,NP_0008139,2026-01-16T02:48:39.310567,misleading,sensational
काठमाण्डौ – सामाजिक कार्यकर्ताहरूले २०२४ को पहिलो महिनामा ५०० जना बालबालिकालाई शिक्षा कार्यक्रममा समावेश गर्ने कार्यक्रम सफलतापूर्वक सम्पन्न गर्‍यो।,0,society,news_agency,NP_0008140,2026-01-16T02:48:39.310571,informative,formal
काठमाण्डौ – सामाजिक कार्यकर्ताहरूले घोषणा गर्‍यो कि २०२४ मा सबै महिला नागरिकलाई निःशुल्क गहना वितरण गर्ने योजना छ।,1,society,blog,NP_0008141,2026-01-16T02:48:39.310575,misleading,sensational
"नेपालको पहिलो 5G नेटवर्क २०२४ को चौथो त्रैमासिकमा काठमाण्डौ, पोखरा र भैरवमा सार्वजनिक गरियो, जसले १०० प्रतिशत कवरेज सुनिश्चित गरेको छ।",0,technology,online_portal,NP_0008142,2026-01-16T02:48:39.310578,informative,formal
नेपाल सरकारले घोषणा गर्‍यो कि २०२४ को अन्त्यसम्म सबै नागरिकलाई निःशुल्क स्मार्टफोन उपलब्ध गराउने योजना छ।,1,technology,social_media,NP_0008143,2026-01-16T02:48:39.310587,misleading,sensational
"कृषि मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि २०२४ मा देशभित्रको धान उत्पादन १.५ करोड टनको अपेक्षा गरिएको छ, जुन १० प्रतिशत वृद्धिको संकेत हो।",0,agriculture,news_agency,NP_0008144,2026-01-16T02:48:39.310592,informative,formal
कृषि मन्त्रालयले घोषणा गर्‍यो कि २०२४ मा सबै किसानलाई निःशुल्क सिँचाइ प्रणाली उपलब्ध गराउने योजना छ।,1,agriculture,blog,NP_0008145,2026-01-16T02:48:39.310595,misleading,sensational
काठमाण्डौ – नेपालको पर्यटन विभागले आजै घोषणा गर्‍यो कि २०२४ मा विदेशी पर्यटकहरूलाई १० प्रतिशत छुटको प्रोत्साहन कार्यक्रम ल्याउने निर्णय गरियो।,0,tourism,online_portal,NP_0008146,2026-01-16T02:48:39.310599,informative,formal
काठमाण्डौ – नेपाल सरकारले घोषणा गर्‍यो कि २०२४ मा सबै नागरिकलाई निःशुल्क विदेशी यात्रा सुविधा उपलब्ध गराउने योजना छ।,1,tourism,social_media,NP_0008147,2026-01-16T02:48:39.310602,misleading,sensational
शिक्षा मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि २०२४ मा सार्वजनिक विद्यालयहरूमा ९० प्रतिशत कक्षा भर्ना दर प्राप्त भएको छ।,0,education,news_agency,NP_0008148,2026-01-16T02:48:39.310606,informative,formal
शिक्षा मन्त्रालयले घोषणा गर्‍यो कि २०२४ मा सबै विद्यार्थीलाई निःशुल्क मोबाइल फोन उपलब्ध गराउने योजना छ।,1,education,blog,NP_0008149,2026-01-16T02:48:39.310610,misleading,sensational
काठमाण्डौ – प्रहरीले आजै रिपोर्ट जारी गर्‍यो कि २०२४ को पहिलो महिनामा चोरी अपराधमा १५ प्रतिशत घटाइएको छ।,0,crime,online_portal,NP_0008150,2026-01-16T02:48:39.310612,informative,formal
काठमाण्डौ – प्रहरीले घोषणा गर्‍यो कि २०२४ मा सबै नागरिकलाई निःशुल्क गन लाइसेंस उपलब्ध गराउने योजना छ।,1,crime,social_media,NP_0008151,2026-01-16T02:48:39.310616,misleading,sensational
"काठमाण्डौ – भूकम्प निरीक्षण ब्यूरोले आजै रिपोर्ट जारी गर्‍यो कि २०२४ को पहिलो महिनामा ४० वटा हल्का भूकम्पहरू पत्ता लागेको छ, जसले जनताको सुरक्षा सुनिश्चित गरेको छ।",0,disaster,news_agency,NP_0008152,2026-01-16T02:48:39.310619,informative,formal
काठमाण्डौ – भूकम्प निरीक्षण ब्यूरोले घोषणा गर्‍यो कि २०२४ मा सबै नागरिकलाई निःशुल्क भूकम्प प्रतिरोधी घर उपलब्ध गराउने योजना छ।,1,disaster,blog,NP_0008153,2026-01-16T02:48:39.310623,misleading,sensational
शीर्षक: नयाँ संविधान संशोधनको प्रस्ताव संसदमा स्वीकृत।,0,politics,government_release,NP_0008154,2026-01-16T02:49:39.873913,informative,formal
शीर्षक: प्रधानमन्त्रीले गुप्त रूपमा विदेशी सरकारसँग मिलेर नयाँ संविधान बनाउने योजना।,1,politics,social_media,NP_0008155,2026-01-16T02:49:39.873925,misleading,sensational
शीर्षक: निपालको GDP ४.५% वृद्धिदरले २०२५ मा २.८ ट्रिलियन डलरको लक्ष्य।,0,economy,online_portal,NP_0008156,2026-01-16T02:49:39.873929,informative,formal
शीर्षक: विदेशी निवेशकहरूले निपालको बैंकिङ्ग प्रणालीलाई पूर्ण रूपमा नष्ट गर्ने योजना।,1,economy,social_media,NP_0008157,2026-01-16T02:49:39.873932,misleading,sensational
शीर्षक: स्वास्थ्य मन्त्रालयले नयाँ टाइप २ डायबेटिस रोकथाम कार्यक्रम सुरु।,0,health,government_release,NP_0008158,2026-01-16T02:49:39.873935,informative,formal
शीर्षक: सरकारले सबै नागरिकलाई अनिवार्य रूपमा जादुई औषधि खोप लगाउने घोषणा।,1,health,social_media,NP_0008159,2026-01-16T02:49:39.873938,misleading,sensational
शीर्षक: शहरी क्षेत्रमा बालबालिकाको शिक्षा पहुँचमा २०% सुधार।,0,society,local_newspaper,NP_0008160,2026-01-16T02:49:39.873942,informative,formal
शीर्षक: सरकारले ग्रामीण क्षेत्रमा सबै स्कूल बन्द गर्ने निर्णय।,1,society,social_media,NP_0008161,2026-01-16T02:49:39.873945,misleading,sensational
शीर्षक: निपालमा पहिलो 5G नेटवर्क १० शहरमा सञ्चालनमा।,0,technology,online_portal,NP_0008162,2026-01-16T02:49:39.873948,informative,formal
शीर्षक: सरकारले सबै मोबाइल फोनलाई ब्ल्याकलिस्ट गर्ने योजना।,1,technology,social_media,NP_0008163,2026-01-16T02:49:39.873951,misleading,sensational
शीर्षक: कृषि मन्त्रालयले २०२४ मा १.५ मिलियन टन धान उत्पादनको लक्ष्य।,0,agriculture,government_release,NP_0008164,2026-01-16T02:49:39.873954,informative,formal
शीर्षक: सरकारले सबै किसानलाई अनिवार्य रूपमा जङ्गल कटाइ गर्न आदेश।,1,agriculture,social_media,NP_0008165,2026-01-16T02:49:39.873957,misleading,sensational
शीर्षक: निपालको पर्यटन विभागले २०२५ मा १ मिलियन विदेशी पर्यटकको लक्ष्य।,0,tourism,online_portal,NP_0008166,2026-01-16T02:49:39.873960,informative,formal
शीर्षक: सरकारले सबै पर्यटकलाई निपालबाट बाहिर निकाल्ने घोषणा।,1,tourism,social_media,NP_0008167,2026-01-16T02:49:39.873963,misleading,sensational
शीर्षक: उच्च शिक्षा मन्त्रालयले विश्वविद्यालयमा निःशुल्क ट्यूशन कार्यक्रम सुरु।,0,education,government_release,NP_0008168,2026-01-16T02:49:39.873983,informative,formal
शीर्षक: सरकारले सबै विश्वविद्यालयलाई बन्द गर्ने घोषणा।,1,education,social_media,NP_0008169,2026-01-16T02:49:39.873988,misleading,sensational
शीर्षक: निपालमा २०२३ मा अपराध दर ५% घट्यो।,0,crime,local_newspaper,NP_0008170,2026-01-16T02:49:39.873991,informative,formal
शीर्षक: सरकारले सबै नागरिकलाई अनिवार्य रूपमा गन किट राख्न आदेश।,1,crime,social_media,NP_0008171,2026-01-16T02:49:39.873994,misleading,sensational
शीर्षक: निपालको मौसम विभागले २०२४ मा सम्भावित भूकम्प चेतावनी जारी।,0,disaster,government_release,NP_0008172,2026-01-16T02:49:39.873997,informative,formal
शीर्षक: सरकारले सबैलाई घरबाट बाहिर निस्कन नदिने भूकम्प घोषणा।,1,disaster,social_media,NP_0008173,2026-01-16T02:49:39.874001,misleading,sensational
"काठमाडौँ – राष्ट्रिय संसदमा आजै प्रधानमन्त्री अनीश शाहले नयाँ आर्थिक सुधार नीति घोषणा गर्‍यो जसमा कर प्रणालीमा सुधार, विदेशी लगानीमा प्रोत्साहन र ग्रामीण विकासका लागि विशेष बजेट समावेश छ।",0,politics,news_agency,NP_0008174,2026-01-16T02:50:45.888889,informative,formal
"काठमाडौँ – निपाल बैंकले हालै ब्याजदर ४.०% मा घटाउने निर्णय गर्‍यो, जसले ऋण लागत घटाउने र आर्थिक वृद्धिलाई प्रोत्साहन गर्ने अपेक्षा गरिएको छ।",0,economy,government_release,NP_0008175,2026-01-16T02:50:45.888903,informative,formal
"काठमाडौँ – स्वास्थ्य मन्त्रालयले दादुरा‑रुबेला खोप अभियानको घोषणा गर्‍यो, जसमा ७७ जिल्लामा ५०,००० स्वास्थ्यकर्मीलाई खोप दिनु पर्नेछ।",0,health,online_portal,NP_0008176,2026-01-16T02:50:45.888907,informative,formal
"काठमाडौँ – समाजसेवा संस्था ‘समानता’ ले महिला शिक्षा कार्यक्रम सुरु गर्‍यो, जसमा ग्रामीण महिलाहरूलाई कम्प्युटर र भाषा सिकाउने तालिम दिइनेछ।",0,society,blog,NP_0008177,2026-01-16T02:50:45.888911,informative,formal
"काठमाडौँ – टेक्नोलोजी कम्पनी ‘निपाल इनोभेशन’ ले नयाँ 5G नेटवर्कको घोषणा गर्‍यो, जसले देशभरि उच्च गतिको इन्टरनेट सेवा उपलब्ध गराउनेछ।",0,technology,news_agency,NP_0008178,2026-01-16T02:50:45.888915,informative,formal
"काठमाडौँ – कृषि मन्त्रालयले २०२६–२७ वर्षका लागि अनाज उत्पादन लक्ष्य १.५ करोड टनमा बढाउने निर्णय गर्‍यो, जसमा दाल, चामल र गहुँ समावेश छन्।",0,agriculture,government_release,NP_0008179,2026-01-16T02:50:45.888919,informative,formal
"काठमाडौँ – नेपाल पर्यटन बोर्डले ‘सुरुचिपूर्ण हिमालय’ अभियानको घोषणा गर्‍यो, जसले पर्यटकहरूलाई नयाँ ट्रेल र सांस्कृतिक अनुभवहरू प्रदान गर्नेछ।",0,tourism,online_portal,NP_0008180,2026-01-16T02:50:45.888922,informative,formal
"काठमाडौँ – शिक्षा मन्त्रालयले उच्च शिक्षा सुधारको लागि नयाँ पाठ्यक्रम घोषणा गर्‍यो, जसमा व्यावहारिक तालिम र अन्तर्राष्ट्रिय मान्यतामा जोड दिइनेछ।",0,education,news_agency,NP_0008181,2026-01-16T02:50:45.888926,informative,formal
"काठमाडौँ – प्रहरी विभागले ठूलो चोरीको केसमा १५ जना पक्राउ पारेको छ, जसमा बैंकको गहिरा कक्षबाट ५ करोड रुपैयाँ चोरी भएको थियो।",0,crime,online_portal,NP_0008182,2026-01-16T02:50:45.888931,informative,formal
"काठमाडौँ – पूर्वी नेपालमा भूकम्पपछि २०० भन्दा बढी जना घायल भइसकेका छन्, र आपतकालीन सेवाले तत्कालै राहत कार्य सुरु गरेको छ।",0,disaster,government_release,NP_0008183,2026-01-16T02:50:45.888934,informative,formal
"काठमाडौँ – प्रधानमन्त्री अनीश शाहले गुप्त बैठकमा विदेशी राजदूतहरूसँग भेट गरेर ‘नयाँ आर्थिक रणनीति’को चर्चा गर्‍यो, जसमा विदेशी लगानीलाई प्रोत्साहन गर्ने योजना छ।",1,politics,social_media,NP_0008184,2026-01-16T02:50:45.888938,misleading,sensational
काठमाडौँ – सरकारले घोषणा गरेको छ कि २०२७ मा सबै ऋणहरू माफ गरिनेछ र नयाँ मुद्रा छापेर सबैको कर्जा निवारण गरिनेछ।,1,economy,blog,NP_0008185,2026-01-16T02:50:45.888941,misleading,sensational
काठमाडौँ – नयाँ दवा ‘सुपरफार्म’ को घोषणा गरियो जसले १००% रोगहरूलाई २४ घण्टामा ठीक गर्ने वायदा गरेको छ।,1,health,social_media,NP_0008186,2026-01-16T02:50:45.888945,misleading,sensational
काठमाडौँ – सरकारले नयाँ नियम घोषणा गरेको छ जसमा महिलाहरूलाई सार्वजनिक स्थानमा जाने मनाई गरिएको छ।,1,society,blog,NP_0008187,2026-01-16T02:50:45.888948,misleading,sensational
काठमाडौँ – ‘एआई सुपरबोट’ को घोषणा गरियो जसले सबै मानवीय कामहरूलाई प्रतिस्थापन गर्ने वायदा गरेको छ।,1,technology,social_media,NP_0008188,2026-01-16T02:50:45.888951,misleading,sensational
काठमाडौँ – नयाँ जेनेटिक संशोधित धानको घोषणा गरियो जसले किसानहरूलाई रातो रातो धनी बनाउने वायदा गरेको छ।,1,agriculture,blog,NP_0008189,2026-01-16T02:50:45.888955,misleading,sensational
काठमाडौँ – नयाँ हिमालको खोजी गरियो जसको नाम ‘गोल्डन माउंटेन’ राखिएको छ र यो विश्वको सबैभन्दा उचाइमा रहेको दावी गरिएको छ।,1,tourism,social_media,NP_0008190,2026-01-16T02:50:45.888958,misleading,sensational
काठमाडौँ – सरकारले घोषणा गरेको छ कि सबै विश्वविद्यालय परीक्षा एकै पटकमा हुने ‘मास्टर टेस्ट’ द्वारा प्रतिस्थापन गरिनेछ।,1,education,blog,NP_0008191,2026-01-16T02:50:45.888961,misleading,sensational
"काठमाडौँ – प्रसिद्ध अभिनेता रानीश को हत्या अलियन द्वारा गरिएको दावी गरिएको छ, जसमा अन्तरिक्षीय साक्ष्य प्रस्तुत गरिएको छ।",1,crime,social_media,NP_0008192,2026-01-16T02:50:45.888965,misleading,sensational
काठमाडौँ – पूर्वी नेपालमा ‘सुपर भूकम्प’ अगाडि आउने दावी गरिएको छ जुन अर्को हप्ता फट्ने अपेक्षा गरिएको छ।,1,disaster,blog,NP_0008193,2026-01-16T02:50:45.888968,misleading,sensational
काठमाडौँ – सरकारले आगामी २०२६ वर्षको संविधान संशोधनको पहिलो चरणको अनुमोदन गरेको छ।,0,politics,government_website,NP_0008194,2026-01-16T02:53:47.983800,informative,formal
काठमाण्डौ – राष्ट्रिय संसदमा आजै नयाँ संविधान संशोधनको प्रस्ताव पारित भयो जसले ग्रामीण विकासको लागि २०० करोड रुपैयाँको बजेट सुनिश्चित गरेको छ।,0,politics,government_release,NP_0008195,2026-01-16T02:55:26.854967,informative,formal
"काठमाण्डौ – प्रधानमन्त्रीले आजै घोषणा गरे कि आगामी वर्षदेखि सबै नागरिकलाई प्रतिमाह १०,००० रुपैयाँको अनुदान दिइनेछ, जसले देशको अर्थतन्त्रमा ठूलो परिवर्तन ल्याउने वाचा गरियो।",1,politics,social_media,NP_0008196,2026-01-16T02:55:26.854984,sensational,informative
"नेपाल बैंकले आजै रिपोर्ट जारी गर्‍यो कि २०२३ को अन्तिम तिमाहीमा देशको सकल घरेलु उत्पादन ४.२% वद्धि भएको छ, जसले आर्थिक वृद्धिमा सकारात्मक संकेत गर्दछ।",0,economy,online_portal,NP_0008197,2026-01-16T02:55:26.854988,informative,formal
"नेपालको प्रमुख बैंकले घोषणा गर्‍यो कि २०२४ मा सबै बैंक ब्याज दर १०% मा बढाइनेछ, जसले नागरिकको बचतमा ठूलो असर पर्नेछ।",1,economy,blog,NP_0008198,2026-01-16T02:55:26.854992,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि देशभरीको क्यान्सर निदान दरमा १५% वद्धि भएको छ, जसमा प्राथमिक स्वास्थ्य केन्द्रमा समयमै जाँच गर्ने कार्यक्रम चलाइएको छ।",0,health,government_release,NP_0008199,2026-01-16T02:55:26.854998,informative,formal
"काठमाण्डौ – एक अनौपचारिक स्रोतले भन्यो कि सरकारले आगामी वर्षदेखि सबै नागरिकलाई ५,००० रुपैयाँको नकद स्वास्थ्य भुक्तानी गर्ने योजना बनाएको छ, जसले स्वास्थ्य क्षेत्रलाई अस्थिर पार्नेछ।",1,health,social_media,NP_0008200,2026-01-16T02:55:26.855003,misleading,sensational
"काठमाण्डौ – समाजसेवा संगठनले आजै घोषणा गर्‍यो कि १०,००० स्वयंसेवकलाई ग्रामीण क्षेत्रमा शिक्षा कार्यक्रम चलाउन २,००० रुपैयाँको अनुदान दिइनेछ।",0,society,news_agency,NP_0008201,2026-01-16T02:55:26.855007,informative,formal
"काठमाण्डौ – एक अफवाह फैलिएको छ कि सरकारले सबै महिलालाई १०,००० रुपैयाँको अनुदान दिने योजना बनाएको छ, जसले समाजमा असमानता बढाउने वाचा गरियो।",1,society,social_media,NP_0008202,2026-01-16T02:55:26.855011,misleading,sensational
काठमाण्डौ – नेपाल सूचना टेक्नोलोजी मन्त्रालयले आजै घोषणा गर्‍यो कि देशभरि 5G नेटवर्कको विस्तार २०२५ सम्ममा पूरा हुनेछ।,0,technology,government_release,NP_0008203,2026-01-16T02:55:26.855015,informative,formal
"काठमाण्डौ – एक अनौपचारिक रिपोर्टले भन्यो कि सरकारले 2024 मा सबै नागरिकलाई 5G मोबाइल फोन अनिवार्य गर्ने योजना बनाएको छ, जसले गोपनीयता उल्लङ्घन गर्नेछ।",1,technology,blog,NP_0008204,2026-01-16T02:55:26.855020,misleading,sensational
"काठमाण्डौ – कृषि मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि २०२३ मा देशको धान उत्पादन १.५ मिलियन टनमा पुगेको छ, जुन ८% वद्धि हो।",0,agriculture,government_release,NP_0008205,2026-01-16T02:55:26.855023,informative,formal
"काठमाण्डौ – एक अफवाह फैलिएको छ कि सरकारले आगामी वर्षदेखि सबै किसानलाई १०,००० रुपैयाँको नकद अनुदान दिने योजना बनाएको छ, जसले कृषि क्षेत्रलाई अस्थिर पार्नेछ।",1,agriculture,social_media,NP_0008206,2026-01-16T02:55:26.855028,misleading,sensational
"काठमाण्डौ – नेपाल पर्यटन बोर्डले आजै घोषणा गर्‍यो कि २०२४ मा देशभरीको पर्यटन क्षेत्रमा २५% वद्धि हुने अनुमान छ, जसमा नयाँ ट्रैवल पॅकेजहरू समावेश छन्।",0,tourism,online_portal,NP_0008207,2026-01-16T02:55:26.855031,informative,formal
"काठमाण्डौ – एक अनौपचारिक स्रोतले भन्यो कि सरकारले आगामी वर्षदेखि सबै विदेशी पर्यटकलाई २००० रुपैयाँको प्रवेश शुल्क लगाउने योजना बनाएको छ, जसले पर्यटनमा गिरावट ल्याउनेछ।",1,tourism,blog,NP_0008208,2026-01-16T02:55:26.855036,misleading,sensational
"काठमाण्डौ – शिक्षा मन्त्रालयले आजै रिपोर्ट जारी गर्‍यो कि २०२३ मा देशभरीको प्राथमिक शिक्षा दर ९५% पुगेको छ, जसमा डिजिटल कक्षा कार्यक्रम चलाइएको छ।",0,education,government_release,NP_0008209,2026-01-16T02:55:26.855039,informative,formal
"काठमाण्डौ – एक अफवाह फैलिएको छ कि सरकारले आगामी वर्षदेखि सबै विद्यार्थीलाई १०,००० रुपैयाँको नकद अनुदान दिने योजना बनाएको छ, जसले शिक्षा क्षेत्रमा असमानता बढाउनेछ।",1,education,social_media,NP_0008210,2026-01-16T02:55:26.855046,misleading,sensational
"काठमाण्डौ – प्रहरी विभागले आजै घोषणा गर्‍यो कि २०२३ मा देशभरीको चोरी घटनामा ३०% वद्धि भएको छ, जसमा नयाँ सुरक्षा उपायहरू लागू गरिनेछ।",0,crime,news_agency,NP_0008211,2026-01-16T02:55:26.855049,informative,formal
"काठमाण्डौ – एक अनौपचारिक रिपोर्टले भन्यो कि सरकारले आगामी वर्षदेखि सबै नागरिकलाई १०,००० रुपैयाँको नकद अनुदान दिने योजना बनाएको छ, जसले अपराध दरमा वृद्धि गर्नेछ।",1,crime,blog,NP_0008212,2026-01-16T02:55:26.855054,misleading,sensational
"काठमाण्डौ – नेपाल भूकम्प ब्यूरोले आजै रिपोर्ट जारी गर्‍यो कि २०२३ मा देशभरीको भूकम्प गतिविधिमा ४५% वद्धि भएको छ, जसले आपतकालीन तयारीमा सुधार गराउनेछ।",0,disaster,government_release,NP_0008213,2026-01-16T02:55:26.855058,informative,formal
"काठमाण्डौ – एक अफवाह फैलिएको छ कि सरकारले आगामी वर्षदेखि सबै नागरिकलाई १०,००० रुपैयाँको नकद अनुदान दिने योजना बनाएको छ, जसले भूकम्प तयारीमा असहयोग गर्नेछ।",1,disaster,social_media,NP_0008214,2026-01-16T02:55:26.855061,misleading,sensational
"काठमाण्डौ – प्रधानमन्त्री शेरबहादुर देउवा ले आजै संसदमा नयाँ संविधान संशोधनको घोषणा गरे। यो संशोधनले मानव अधिकार, शिक्षा, र स्वास्थ्य क्षेत्रमा महत्वपूर्ण परिवर्तन ल्याउने अपेक्षा गरिएको छ।",0,politics,government_release,NP_0008215,2026-01-16T02:58:23.310406,informative,formal
"सामाजिक सञ्जालमा फैलिएको अफवाहअनुसार, सरकारले आजै घोषणा गरेको छ कि निपालको कर्जा १००% घटाइनेछ। यसबारे आधिकारिक स्रोतले कुनै पुष्टि गरेको छैन।",1,economy,social_media,NP_0008216,2026-01-16T02:58:23.310420,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै घोषणा गर्‍यो कि देशभरि २००,००० टोलको नयी टीकाकरण कार्यक्रम सुरु हुनेछ। कार्यक्रमले कोविड‑१९ र अन्य रोगहरू विरुद्धको सुरक्षा बढाउने लक्ष्य राखेको छ।",0,health,online_portal,NP_0008217,2026-01-16T02:58:23.310426,informative,formal
"सामाजिक सञ्जालमा फैलिएको अफवाहअनुसार, काठमाण्डौमा रातो पर्खालको चोरीको घटना भएको छ। तथापि, प्रहरी विभागले यसबारे कुनै पुष्टि गरेको छैन।",1,crime,social_media,NP_0008218,2026-01-16T02:58:23.310429,misleading,sensational
काठमाण्डौ – नेपाल सरकारले आजै घोषणा गर्‍यो कि देशभरि पहिलो 5G नेटवर्क सुरु हुनेछ। यसले उच्च गति इन्टरनेट र डिजिटल सेवाहरूमा सुधार ल्याउने अपेक्षा गरिएको छ।,0,technology,online_portal,NP_0008219,2026-01-16T02:58:23.310433,informative,formal
"सामाजिक सञ्जालमा अफवाहअनुसार, कृषि विभागले आजै घोषणा गरेको छ कि सबै किसानहरूले २००० टन फसल उगाउन अनिवार्य हुनेछ। यो घोषणा आधिकारिक रूपमा जारी गरिएको छैन।",1,agriculture,social_media,NP_0008220,2026-01-16T02:58:23.310436,misleading,sensational
काठमाण्डौ – पर्यटन मन्त्रालयले आजै घोषणा गर्‍यो कि देशभरि नयाँ लगानी कार्यक्रम सुरु हुनेछ जसले पर्यटक आकर्षण र अवसंरचना विकासमा योगदान पुर्याउने छ।,0,tourism,government_release,NP_0008221,2026-01-16T02:58:23.310439,informative,formal
"सामाजिक सञ्जालमा फैलिएको अफवाहअनुसार, शिक्षा विभागले आजै घोषणा गरेको छ कि सबै कलेजहरूलाई अगाडि बढ्ने अनिवार्य छ। तथापि, आधिकारिक स्रोतले यसबारे पुष्टि गरेको छैन।",1,education,social_media,NP_0008222,2026-01-16T02:58:23.310442,misleading,sensational
